acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,mag_x,mag_y,mag_z
3,1001,22,-700,-840,-770,-727,-195,430
3,999,22,-560,-840,-840,-733,-196,433
4,998,21,-840,-840,-770,-721,-202,427
3,1000,21,-1260,-700,-840,-732,-199,436
3,1000,23,-1820,-630,-840,-724,-208,426
3,1001,25,-2450,-630,-770,-732,-205,430
4,999,24,-2590,-560,-630,-721,-201,424
4,1000,23,-2310,-700,-560,-724,-202,436
3,1000,24,-2240,-630,-560,-717,-205,424
4,999,25,-2590,-490,-490,-724,-202,426
4,999,25,-3010,-210,-420,-729,-208,417
3,999,27,-3080,-70,-490,-720,-196,436
3,999,26,-2660,-140,-560,-724,-205,420
4,999,28,-1820,-420,-560,-730,-202,421
6,998,27,-980,-700,-630,-714,-213,429
3,999,27,0,-910,-700,-729,-198,427
4,999,25,770,-1050,-700,-732,-199,418
4,998,25,1610,-1120,-840,-724,-207,430
3,998,24,1610,-1120,-910,-720,-207,426
3,999,25,1190,-1120,-910,-721,-198,435
3,999,25,630,-1120,-980,-724,-210,423
4,999,24,280,-1190,-1050,-724,-195,433
4,1000,25,280,-1190,-1050,-723,-207,430
4,1000,24,350,-1190,-1120,-736,-205,432
4,1000,24,700,-1190,-1050,-720,-204,433
5,1001,23,910,-1120,-910,-730,-204,430
4,1000,24,1050,-1120,-910,-721,-202,430
4,999,24,1050,-980,-840,-727,-202,429
4,1000,23,1050,-910,-840,-721,-205,430
3,999,22,840,-770,-770,-720,-205,421
4,999,24,420,-770,-840,-712,-208,426
4,999,24,140,-910,-840,-732,-210,426
4,999,23,210,-910,-840,-732,-196,421
4,1000,23,560,-980,-840,-729,-204,429
3,999,23,1050,-1050,-910,-723,-211,427
3,1000,22,1960,-1260,-980,-724,-201,417
3,999,21,2520,-1470,-980,-724,-204,429
4,1000,21,2660,-1610,-980,-723,-199,432
4,1001,21,2520,-1470,-1050,-726,-207,442
4,1000,19,2380,-1470,-980,-727,-208,424
3,999,20,2240,-1400,-1050,-714,-208,433
3,1000,18,2310,-1470,-1120,-727,-217,430
4,1000,18,2590,-1540,-1190,-726,-205,438
4,1000,18,3080,-1610,-1260,-730,-198,435
3,1001,17,3780,-1750,-1260,-723,-205,432
3,1000,16,3990,-1960,-1190,-723,-201,426
4,1000,14,3710,-2100,-1260,-720,-201,438
3,1001,14,3360,-1960,-1260,-721,-210,429
4,1000,13,3710,-1610,-1190,-718,-205,436
3,1000,14,3290,-1400,-1050,-723,-196,429
4,1000,14,3500,-1260,-1120,-723,-205,435
2,1001,10,3920,-1190,-1120,-720,-195,432
2,1000,9,5250,-1330,-1120,-714,-202,430
4,999,8,5670,-1330,-1120,-718,-205,435
4,999,7,6090,-1190,-1120,-721,-198,433
3,1000,5,6720,-910,-1120,-715,-205,444
3,1001,5,6230,-910,-1190,-726,-202,436
3,1001,5,5390,-840,-1120,-720,-204,435
3,1001,3,5040,-840,-1190,-720,-207,444
2,1000,3,5180,-910,-1190,-723,-205,444
3,1000,2,5670,-910,-1190,-717,-195,435
3,1000,0,6860,-1050,-1260,-723,-208,432
2,1001,-2,8540,-1120,-1330,-723,-192,436
2,1000,-6,9520,-1260,-1330,-723,-195,433
2,1000,-8,10570,-1330,-1400,-720,-192,436
2,1001,-9,10500,-1120,-1400,-717,-204,444
3,1000,-10,9660,-1050,-1400,-721,-199,444
2,1000,-12,9310,-1050,-1400,-706,-196,441
2,1000,-14,9170,-1050,-1540,-718,-202,439
1,1000,-15,8890,-1050,-1540,-727,-205,444
3,1001,-17,8960,-1120,-1470,-706,-195,448
2,1001,-18,9450,-1050,-1540,-715,-202,451
2,1000,-21,10010,-1120,-1540,-718,-205,445
2,1000,-23,10780,-1190,-1540,-714,-193,448
3,1000,-27,11270,-1260,-1540,-720,-190,444
2,1000,-28,11900,-1190,-1470,-715,-189,444
2,1000,-31,12810,-1190,-1610,-720,-202,451
2,999,-34,14140,-1190,-1750,-717,-202,448
2,999,-38,15960,-1190,-1750,-709,-202,445
0,1000,-42,17570,-1400,-1750,-721,-199,450
0,1000,-46,18690,-1750,-1680,-718,-196,445
1,999,-50,19810,-2030,-1680,-715,-202,457
1,998,-51,20580,-2310,-1750,-712,-199,451
1,998,-57,20440,-2380,-1890,-715,-201,457
1,998,-58,19880,-2170,-1610,-706,-202,466
0,999,-62,18900,-2030,-1400,-712,-196,457
1,998,-68,18760,-1750,-1330,-718,-192,457
1,997,-72,20860,-1610,-1260,-709,-198,460
1,998,-76,22470,-1610,-1190,-711,-199,469
0,997,-81,24080,-1400,-1050,-706,-199,471
0,997,-85,25690,-1260,-1050,-706,-201,477
0,998,-92,27440,-1120,-1120,-708,-195,468
0,996,-97,29400,-980,-1470,-705,-202,474
0,996,-104,30520,-840,-1890,-696,-193,483
0,996,-109,31990,-770,-2240,-702,-205,471
0,994,-115,32130,-840,-2450,-694,-202,486
1,992,-121,32270,-770,-2660,-696,-204,487
1,990,-125,32130,-770,-2730,-688,-205,490
0,991,-131,32130,-770,-2730,-687,-202,484
-1,989,-145,33110,-630,-2730,-694,-195,496
-1,988,-151,35280,-630,-2940,-693,-202,496
0,986,-157,35560,-700,-3010,-691,-196,502
0,984,-162,35560,-630,-2940,-693,-204,493
-2,984,-172,35630,-560,-2870,-693,-205,496
-1,984,-176,36260,-560,-2870,-685,-198,501
-2,983,-182,35560,-700,-2870,-685,-202,507
-2,981,-189,35420,-700,-3150,-687,-193,517
-2,980,-194,35980,-630,-3290,-679,-192,520
-2,978,-200,36330,-700,-3290,-693,-198,513
-2,975,-208,35980,-770,-3290,-666,-199,517
-2,973,-221,36470,-630,-3290,-675,-201,523
-4,973,-226,36330,-700,-3150,-679,-207,522
-3,971,-231,36540,-700,-3220,-681,-198,522
-4,970,-239,37800,-700,-3360,-669,-201,525
-6,967,-247,39200,-700,-3500,-672,-201,529
-5,964,-254,38850,-700,-3430,-673,-199,534
-5,964,-260,39200,-560,-3570,-669,-204,531
-5,961,-266,40040,-630,-3640,-663,-198,546
-6,958,-275,40670,-630,-3710,-664,-187,535
-6,957,-280,41440,-560,-3920,-666,-196,541
-6,953,-288,40950,-560,-3850,-658,-190,535
-7,953,-294,41020,-490,-3920,-658,-195,550
-9,948,-308,41860,-490,-3920,-669,-198,546
-9,946,-317,46830,-560,-4270,-661,-195,547
-9,941,-328,49210,-490,-4480,-654,-198,552
-10,938,-335,52150,-560,-4900,-645,-192,576
-10,935,-346,53270,-560,-5040,-654,-196,571
-10,930,-355,54460,-560,-5180,-645,-186,571
-10,928,-364,54810,-700,-5250,-643,-196,580
-12,923,-372,54460,-700,-5250,-643,-195,574
-12,920,-382,53970,-770,-5320,-637,-201,591
-12,917,-390,54040,-630,-5250,-630,-187,582
-14,913,-397,53270,-560,-5110,-630,-186,579
-13,909,-406,53480,-490,-4970,-625,-186,580
-14,899,-426,55930,-350,-4900,-627,-196,600
-15,893,-437,58870,-210,-4830,-621,-202,600
-15,889,-444,58590,-210,-4830,-627,-196,600
-15,884,-454,57890,-210,-4760,-616,-190,600
-15,878,-464,58380,-140,-4900,-610,-183,606
-17,873,-472,57400,-140,-4830,-603,-187,601
-17,869,-481,56210,-140,-4690,-607,-190,618
-17,863,-490,55650,-140,-4690,-591,-196,619
-18,858,-498,55090,-210,-4620,-594,-192,625
-17,853,-506,53620,-210,-4410,-592,-196,624
-18,849,-513,51380,-280,-4270,-588,-193,627
-18,840,-528,49700,-350,-4200,-585,-201,631
-20,835,-536,47390,-490,-4060,-580,-187,624
-19,832,-542,46060,-490,-3920,-577,-190,630
-20,828,-547,44100,-490,-3850,-568,-190,642
-20,824,-552,42840,-490,-3780,-562,-196,651
-20,821,-558,43330,-490,-3780,-570,-193,640
-21,815,-567,45360,-420,-3920,-568,-187,642
-22,809,-575,48510,-420,-4200,-564,-193,654
-22,802,-582,49700,-420,-4270,-558,-186,658
-22,797,-589,48930,-420,-4270,-570,-190,645
-21,792,-595,47040,-420,-4130,-559,-198,646
-23,789,-599,45080,-490,-3990,-559,-195,649
-23,778,-612,44450,-560,-3990,-546,-183,660
-23,772,-621,50260,-490,-4340,-540,-189,669
-25,765,-630,52640,-490,-4480,-547,-198,661
-25,757,-638,52920,-490,-4480,-538,-186,660
-24,752,-644,50820,-630,-4270,-531,-186,673
-24,748,-648,45920,-770,-3850,-537,-190,670
-25,745,-652,42140,-840,-3570,-538,-169,679
-25,742,-656,41230,-910,-3570,-525,-184,678
-25,735,-663,43260,-840,-3640,-522,-187,685
-27,729,-670,46130,-910,-3780,-529,-178,681
-26,719,-677,47670,-1050,-3710,-519,-187,684
-26,710,-689,47180,-1330,-3430,-516,-189,678
-26,704,-693,41300,-1680,-2870,-516,-183,676
-27,701,-697,38570,-1750,-2730,-507,-187,682
-27,696,-701,39480,-1260,-3080,-507,-183,694
-27,691,-706,42350,-980,-3500,-501,-183,688
-28,685,-712,46200,-770,-4060,-496,-192,691
-29,675,-722,51240,-700,-4480,-496,-183,688
-29,667,-728,53830,-770,-4690,-493,-193,681
-29,660,-734,52990,-700,-4690,-489,-192,699
-30,654,-740,51310,-700,-4550,-486,-190,688
-30,647,-745,50680,-700,-4480,-474,-187,700
-31,642,-750,50750,-700,-4550,-480,-186,688
-31,626,-762,52010,-700,-4690,-465,-184,699
-33,615,-771,58590,-770,-5180,-462,-186,694
-31,606,-777,60690,-840,-5320,-466,-196,700
-32,600,-784,60340,-910,-5250,-453,-178,693
-32,591,-789,59290,-910,-5110,-450,-189,705
-33,582,-795,59360,-1120,-4760,-439,-192,702
-33,575,-801,59640,-1260,-4620,-441,-181,708
-34,566,-806,61040,-1260,-4690,-444,-193,714
-34,556,-812,64400,-1260,-5040,-430,-186,708
-34,548,-817,69650,-1120,-5670,-424,-202,712
-34,529,-829,77840,-840,-6650,-423,-180,717
-35,517,-837,87990,-700,-7560,-408,-192,715
-37,500,-847,92260,-770,-7910,-402,-192,732
-38,468,-864,96460,-840,-8190,-397,-192,721
-38,451,-874,99960,-1050,-8260,-390,-189,714
-39,434,-881,101780,-1260,-8540,-384,-186,718
-38,417,-890,101500,-1330,-8540,-378,-181,721
-40,402,-896,100170,-1400,-8260,-363,-190,723
-40,387,-903,97090,-1680,-7770,-358,-187,723
-41,371,-910,94780,-1750,-7280,-346,-183,732
-42,357,-915,92400,-1820,-6580,-339,-186,730
-42,342,-920,89530,-1960,-5880,-328,-186,727
-43,321,-930,88830,-2030,-5460,-331,-181,741
-43,301,-937,87010,-2100,-5040,-324,-183,739
-43,283,-943,78190,-1680,-4900,-310,-189,723
-44,281,-946,48440,-1190,-3710,-313,-190,726
-43,278,-942,35560,-980,-2730,-303,-177,727
-43,276,-942,27860,-140,-2240,-309,-181,730
-44,275,-945,20860,-560,-1330,-306,-181,726
-44,273,-947,15470,-1680,-280,-300,-196,735
-43,269,-945,15120,-700,-490,-303,-184,730
-43,269,-943,15820,770,-1050,-297,-183,723
-43,267,-945,17290,1050,-1680,-306,-183,726
-42,262,-947,22190,1610,-2450,-297,-189,726
-42,251,-948,29890,2380,-3290,-289,-189,726
-43,250,-953,37590,3710,-4410,-289,-190,727
-38,228,-957,43260,5390,-6020,-288,-190,727
-37,222,-960,60760,10710,-8680,-288,-189,727
-35,209,-966,65380,11690,-8190,-280,-186,727
-32,194,-968,74900,14770,-8190,-282,-195,726
-29,175,-973,86450,19600,-8960,-259,-196,729
-22,158,-974,97160,24150,-9590,-246,-187,730
-17,132,-962,107590,28560,-10290,-244,-208,733
-11,94,-967,122990,30450,-11200,-243,-195,721
-11,83,-983,117180,22890,-9450,-229,-193,720
0,45,-968,112560,21140,-10570,-220,-198,717
-3,45,-961,116690,22260,-11690,-217,-208,720
0,42,-944,116130,12530,-12320,-207,-192,705
-7,-2,-991,123550,4480,-13020,-186,-201,715
-8,-3,-981,24010,-8610,-3990,-190,-201,708
-9,-2,-990,13790,-9100,-3500,-196,-204,708
-12,-2,-990,7980,-9730,-1750,-195,-202,706
-10,-5,-986,4130,-6860,-700,-184,-204,712
-11,-4,-985,2030,-3990,-210,-190,-204,711
-11,-5,-983,1540,-2730,-350,-189,-196,723
-12,-5,-982,2310,-2450,-770,-195,-207,715
-13,-6,-984,3080,-2870,-1120,-183,-204,711
-12,-7,-983,3850,-3290,-1470,-187,-202,706
-12,-8,-984,4130,-3570,-1820,-190,-201,714
-14,-7,-985,3990,-3570,-1680,-177,-198,715
-14,-8,-984,2660,-2870,-1120,-184,-193,703
-14,-8,-984,2520,-2380,-840,-178,-199,703
-14,-9,-982,2380,-2170,-490,-180,-199,711
-15,-11,-983,2030,-2450,-210,-177,-198,709
-15,-10,-984,2030,-3010,-350,-184,-205,712
-14,-11,-982,1960,-3290,-560,-184,-202,717
-15,-10,-980,1890,-3430,-420,-190,-196,706
-16,-11,-980,910,-4130,70,-186,-199,708
-17,-9,-980,-70,-5600,420,-184,-213,712
-18,-12,-977,-840,-7140,630,-190,-204,717
-22,-7,-985,-700,-9380,770,-171,-196,709
-25,-10,-990,-700,-12320,630,-184,-196,717
-27,-14,-986,1470,-9660,1050,-181,-198,706
-27,-14,-984,2030,-6650,770,-183,-199,699
-27,-12,-984,1680,-4830,-350,-189,-189,714
-28,-11,-982,1120,-4270,-1190,-189,-195,714
-27,-11,-982,770,-4200,-1190,-187,-199,714
-28,-11,-983,210,-4620,-980,-186,-202,715
-29,-10,-985,-490,-5250,-560,-193,-195,703
-29,-7,-983,-980,-5390,-420,-187,-199,712
-31,-11,-984,70,-5040,0,-186,-195,705
-32,-13,-983,1960,-5460,1050,-183,-196,717
-33,-14,-985,2450,-5460,1330,-180,-196,714
-34,-13,-984,2450,-4620,700,-178,-193,712
-35,-19,-981,2730,-4130,350,-178,-198,712
-34,-13,-979,2590,-4410,0,-187,-180,705
-35,-15,-980,490,-4760,-420,-177,-199,715
-36,-11,-983,700,-6650,-210,-187,-184,705
-37,0,-982,-140,-7700,140,-177,-183,712
-40,-22,-979,1750,-8470,1330,-190,-186,711
-39,-2,-982,6650,-11760,4340,-172,-189,711
-48,-41,-994,9170,-13020,4480,-177,-186,706
-45,-23,-993,10570,-12950,5460,-175,-184,703
-44,-19,-985,3430,-4970,770,-177,-186,702
-44,-21,-980,1540,-630,-420,-174,-193,714
-44,-23,-983,1260,140,-350,-169,-187,705
-44,-20,-982,1190,-630,-560,-166,-189,711
-44,-22,-984,420,-770,-630,-166,-187,711
-43,-22,-982,280,-770,-560,-178,-187,711
-44,-20,-983,-70,-420,-560,-171,-183,705
-44,-21,-983,0,-560,-560,-175,-189,708
-44,-20,-982,140,-840,-560,-175,-189,708
-45,-20,-984,210,-910,-560,-163,-186,697
-45,-21,-984,280,-630,-420,-190,-178,703
-43,-23,-985,490,-210,-140,-177,-181,696
-44,-21,-987,140,560,70,-174,-186,703
-43,-20,-992,-560,840,-490,-166,-180,705
-41,-16,-993,-700,3430,-140,-181,-195,700
-38,-21,-986,-2100,8190,70,-174,-186,706
-36,-30,-978,-3290,12250,1680,-175,-189,706
-33,-16,-983,-4410,12600,1470,-177,-189,705
-30,-19,-966,-4760,10990,-770,-180,-187,703
-30,-18,-975,-3220,9660,140,-175,-189,697
-31,-20,-986,-2240,1890,-210,-183,-186,706
-30,-18,-982,-1610,-1190,-630,-181,-186,705
-30,-17,-984,-1680,-630,-700,-172,-183,703
-30,-16,-982,-1120,-1190,-630,-175,-190,711
-30,-18,-984,-1400,-980,-630,-183,-193,709
-30,-18,-983,-1260,-1190,-700,-175,-196,715
-31,-17,-984,-1260,-1050,-700,-184,-193,709
-30,-17,-983,-1120,-910,-700,-181,-195,703
-30,-18,-982,-1050,-1050,-700,-178,-193,702
-31,-17,-984,-1190,-980,-560,-175,-195,706
-31,-16,-983,-2100,-1190,-560,-183,-196,721
-32,-15,-985,-1890,-1050,-560,-183,-198,708
-30,-15,-984,-1680,-1120,-630,-174,-190,711
-31,-16,-984,-1330,-840,-560,-178,-193,706
-30,-15,-983,-910,-980,-700,-183,-180,717
-30,-15,-984,-490,-770,-630,-183,-196,706
-30,-16,-982,-70,-840,-770,-172,-190,705
-31,-16,-983,210,-840,-770,-180,-199,705
-31,-15,-984,-630,-980,-700,-177,-204,712
-31,-15,-984,-1400,-1190,-630,-178,-199,706
-31,-14,-984,-1680,-1120,-560,-178,-195,709
-30,-15,-984,-1820,-1120,-560,-187,-195,706
-31,-14,-984,-1750,-980,-560,-174,-193,715
-31,-15,-984,-1890,-840,-560,-183,-198,711
-30,-13,-984,-2100,-840,-420,-183,-195,709
-31,-13,-985,-2170,-700,-350,-186,-199,714
-31,-11,-984,-2170,-560,-280,-177,-195,714
-29,-13,-983,-1820,-140,-350,-175,-186,705
-29,-12,-983,-1050,280,-350,-183,-192,712
-30,-11,-983,-910,0,-420,-174,-189,699
-29,-12,-984,-1050,-490,-490,-183,-199,706
-29,-11,-984,-840,-770,-630,-183,-187,706
-30,-12,-984,-980,-770,-560,-181,-189,703
-31,-11,-984,-700,-840,-560,-187,-189,714
-29,-11,-983,-700,-700,-560,-180,-192,717
-30,-12,-984,-560,-560,-560,-181,-184,705
-29,-12,-983,-700,-490,-490,-192,-193,711
-30,-11,-984,-980,-280,-490,-193,-193,711
-30,-12,-985,-1330,-210,-350,-175,-190,712
-29,-11,-984,-1400,-280,-350,-180,-187,705
-29,-11,-984,-1260,-420,-490,-190,-199,706
-28,-11,-984,0,-700,-630,-183,-192,709
-30,-11,-985,280,-770,-770,-186,-196,712
-29,-11,-984,350,-770,-770,-178,-186,700
-29,-11,-984,210,-770,-770,-183,-186,708
-29,-11,-984,-490,-840,-630,-184,-190,714
-28,-12,-983,-490,-910,-700,-186,-205,714
-29,-11,-983,-350,-910,-770,-186,-189,708
-29,-11,-983,-350,-1050,-700,-177,-187,712
-29,-11,-985,-140,-1050,-770,-180,-187,712
-29,-12,-984,-140,-1050,-840,-178,-192,709
-29,-12,-985,0,-910,-770,-183,-190,724
-29,-11,-984,-280,-910,-700,-181,-190,708
-29,-12,-984,-420,-910,-700,-186,-192,720
-28,-11,-984,-560,-910,-630,-181,-195,714
-29,-11,-984,-420,-980,-700,-180,-187,702
-28,-11,-985,-70,-980,-770,-196,-187,718
-29,-11,-984,210,-1120,-770,-184,-189,706
-28,-12,-984,-70,-910,-770,-171,-189,714
-28,-10,-983,-280,-980,-700,-174,-192,714
-29,-11,-984,-700,-840,-700,-181,-186,714
-28,-10,-984,-980,-1050,-630,-187,-193,715
-28,-10,-983,-840,-980,-700,-178,-193,714
-29,-9,-984,-560,-980,-700,-184,-190,714
-28,-10,-984,-420,-1050,-700,-183,-186,714
-29,-11,-984,-210,-910,-700,-178,-199,715
-29,-11,-984,-210,-980,-770,-181,-190,721
-30,-10,-980,-420,-840,-700,-183,-192,712
-29,-11,-988,-490,-980,-700,-178,-195,714
-28,-11,-981,-770,-1400,-630,-181,-183,714
-29,-10,-986,-1540,-700,-630,-181,-196,702
-29,-10,-984,-1680,-1470,-560,-183,-198,705
-28,-9,-983,-2170,-1120,-560,-190,-193,711
-29,-8,-986,-2100,-1120,-560,-184,-186,709
-30,-8,-983,-1820,-1260,-560,-186,-184,709
-30,-7,-983,-1470,-980,-560,-177,-184,700
-29,-9,-984,-280,-910,-700,-175,-181,706
-29,-9,-984,630,-1050,-770,-193,-193,711
-29,-6,-988,1120,-840,-910,-180,-186,708
-30,-3,-991,2100,-980,-910,-186,-196,708
-29,1,-1000,6580,-910,-1190,-187,-195,706
-26,-17,-981,19600,1330,-2240,-168,-195,708
-26,-62,-964,34650,3500,-2870,-177,-192,705
-26,-23,-963,20790,-1470,-1610,-171,-184,711
-28,-20,-1000,-4340,1400,-840,-175,-198,718
-28,-22,-980,-7840,-3500,-140,-174,-202,705
-28,-9,-987,-12110,-840,70,-174,-196,712
-29,-18,-994,-8330,-1330,-350,-183,-189,706
-28,-20,-987,490,-1540,-700,-177,-193,700
-28,-19,-982,1190,-980,-840,-178,-190,712
-28,-18,-985,-1050,-840,-700,-174,-187,717
-28,-18,-986,-630,-1190,-700,-181,-190,711
-29,-19,-985,700,-770,-840,-178,-196,718
-27,-20,-982,2520,-910,-980,-178,-195,718
-28,-22,-984,2940,-700,-1050,-178,-190,714
-29,-22,-981,2380,-980,-980,-184,-192,717
-28,-21,-983,-560,-1120,-770,-168,-192,708
-28,-19,-985,-2030,-1190,-630,-175,-190,714
-28,-20,-980,-2450,-1330,-560,-180,-195,711
-28,-18,-988,-3010,-1260,-490,-174,-187,714
-29,-17,-984,-4620,-1610,-350,-184,-201,715
-28,-16,-985,-2310,-1540,-630,-172,-196,706
-28,-17,-983,-1960,-1330,-700,-178,-196,708
-28,-16,-985,-1050,-1190,-700,-178,-189,705
-27,-18,-983,-770,-1260,-630,-177,-193,703
-28,-17,-983,-490,-1050,-700,-172,-186,700
-29,-16,-984,-980,-1260,-700,-184,-189,715
-30,-17,-984,-2030,-1330,-560,-174,-181,715
-28,-16,-984,-2590,-1260,-490,-178,-195,700
-29,-14,-984,-2730,-1260,-490,-165,-193,709
-29,-14,-984,-2590,-1260,-560,-183,-196,709
-29,-14,-983,-1890,-1190,-560,-181,-189,705
-29,-15,-984,-140,-980,-700,-183,-202,705
-29,-15,-984,210,-980,-700,-186,-184,705
-29,-14,-985,140,-910,-770,-171,-193,712
-29,-15,-983,-350,-980,-700,-175,-193,708
-29,-14,-984,-210,-840,-630,-174,-198,706
-28,-15,-983,0,-980,-700,-177,-190,718
-29,-14,-985,490,-770,-770,-175,-192,715
-29,-15,-983,630,-910,-840,-177,-195,708
-29,-16,-984,910,-840,-840,-178,-189,712
-29,-16,-982,1120,-980,-840,-181,-198,696
-29,-15,-984,630,-840,-840,-177,-184,714
-28,-15,-985,210,-1120,-770,-175,-181,711
-29,-16,-984,420,-1050,-840,-190,-193,708
-28,-16,-984,770,-910,-840,-186,-189,712
-28,-17,-984,980,-840,-910,-180,-198,711
-29,-17,-984,1050,-840,-770,-181,-202,708
-29,-17,-983,910,-910,-770,-183,-190,711
-28,-17,-984,700,-910,-770,-172,-186,711
-27,-17,-985,420,-980,-770,-172,-193,708
-28,-17,-983,280,-910,-770,-184,-190,714
-29,-17,-984,70,-980,-770,-181,-192,709
-29,-17,-984,-70,-910,-770,-178,-198,712
-28,-16,-984,-140,-840,-770,-187,-199,703
-27,-17,-984,-70,-840,-700,-181,-186,709
-29,-18,-984,140,-700,-700,-174,-192,705
-28,-18,-983,-140,-770,-700,-177,-204,709
-29,-18,-985,-140,-770,-630,-181,-198,717
-28,-17,-985,-140,-910,-770,-184,-195,714
-27,-18,-984,350,-770,-770,-186,-190,708
-28,-18,-984,700,-840,-840,-178,-192,711
-29,-18,-984,910,-700,-840,-172,-198,705
-28,-19,-983,1260,-840,-840,-180,-186,699
-27,-20,-979,1050,-560,-770,-175,-183,706
-28,-18,-990,280,-840,-700,-178,-187,712
-28,-19,-987,-980,-1680,-630,-177,-184,703
-29,-16,-983,-1680,-1680,-560,-192,-198,717
-28,-18,-984,-2030,-980,-630,-178,-193,712
-28,-17,-985,-1540,-1330,-560,-190,-192,705
-28,-17,-985,-1540,-1120,-630,-181,-193,709
-29,-16,-985,-1120,-1050,-630,-181,-192,702
-28,-17,-984,-700,-1050,-700,-183,-189,708
-28,-17,-984,-490,-1050,-700,-181,-190,706
-27,-16,-983,-630,-1050,-700,-181,-180,708
-28,-15,-985,-840,-1050,-700,-183,-193,700
-28,-16,-985,-840,-1190,-770,-187,-195,700
-28,-15,-984,70,-1050,-840,-181,-187,711
-30,-18,-983,700,-910,-910,-177,-195,706
-29,-18,-985,560,-980,-840,-174,-199,700
-29,-17,-985,-490,-980,-700,-171,-195,696
-28,-17,-982,-840,-910,-630,-183,-190,721
-28,-15,-985,-980,-980,-630,-177,-184,712
-28,-16,-983,-1750,-1400,-560,-172,-205,706
-28,-16,-985,-2100,-1050,-490,-177,-193,703
-28,-15,-983,-1820,-1330,-560,-172,-201,712
-29,-15,-986,-1610,-1120,-630,-171,-199,705
-29,-16,-985,-1120,-1260,-630,-184,-186,700
-28,-15,-985,-770,-980,-630,-178,-199,720
-29,-15,-983,-700,-980,-700,-178,-199,703
-29,-13,-983,-770,-1190,-700,-189,-184,714
-29,-15,-988,-420,-1050,-770,-181,-198,705
-29,-16,-983,770,-1190,-840,-175,-195,703
-29,-16,-984,1120,-840,-910,-174,-190,706
-28,-16,-985,1610,-1190,-910,-181,-189,714
-29,-17,-982,1540,-910,-1050,-184,-193,705
-29,-17,-984,1260,-1120,-980,-178,-187,708
-30,-16,-983,-210,-1120,-770,-175,-180,709
-29,-16,-985,-1540,-1190,-700,-180,-186,712
-30,-15,-983,-1540,-1330,-700,-178,-189,715
-28,-15,-984,-910,-1120,-700,-174,-184,708
-30,-16,-984,-420,-1260,-770,-186,-192,708
-29,-16,-985,0,-1120,-840,-180,-190,709
-28,-16,-984,280,-1050,-910,-171,-186,711
-30,-16,-983,210,-1120,-910,-172,-199,711
-29,-16,-984,-70,-980,-840,-177,-202,717
-29,-15,-985,-280,-1050,-770,-187,-193,706
-28,-15,-984,-140,-1050,-770,-180,-196,714
-30,-14,-985,700,-980,-910,-184,-204,711
-29,-16,-984,1610,-840,-980,-178,-192,706
-29,-17,-984,2170,-840,-1050,-174,-184,694
-29,-19,-984,2730,-770,-1050,-172,-190,711
-28,-20,-982,2170,-700,-1050,-175,-195,706
-29,-19,-985,1400,-560,-910,-186,-196,712
-29,-18,-983,210,-980,-840,-181,-187,705
-29,-17,-984,-2170,-1750,-420,-181,-187,715
-29,-17,-987,-1610,-1050,-630,-172,-181,709
-29,-17,-985,-70,-1330,-840,-166,-186,714
-28,-17,-983,350,-630,-840,-183,-192,706
-28,-18,-984,630,-910,-840,-172,-192,702
-29,-17,-986,770,-770,-910,-187,-202,709
-30,-19,-982,630,-910,-910,-180,-192,703
-28,-17,-989,1400,-840,-980,-171,-189,712
-28,-19,-979,2310,-700,-1050,-184,-193,703
-29,-20,-984,2940,-490,-1050,-175,-183,702
-29,-21,-983,2450,-630,-1050,-175,-193,705
-28,-17,-987,490,-840,-910,-177,-192,709
-30,-20,-987,840,-700,-980,-174,-198,705
-29,-22,-984,3990,-770,-1190,-180,-184,711
-29,-22,-987,5670,-210,-1330,-175,-190,706
-27,-30,-978,7490,-210,-1540,-178,-189,709
-28,-27,-985,8330,0,-1610,-183,-196,702
-28,-26,-979,4690,-210,-1540,-178,-187,705
-27,-29,-983,3920,-490,-1680,-172,-195,709
-27,-27,-982,1190,-910,-1190,-172,-195,705
-28,-27,-985,-840,-770,-980,-172,-196,709
-28,-27,-984,-770,-1400,-980,-171,-198,705
-28,-26,-985,-1050,-1050,-1050,-178,-195,705
-28,-27,-984,140,-980,-1470,-175,-192,708
-27,-27,-982,770,-1050,-1680,-169,-189,703
-28,-28,-983,140,-980,-1610,-178,-198,712
-28,-29,-984,-700,-1050,-1540,-168,-190,705
-27,-27,-982,-1190,-1260,-1540,-183,-195,708
-28,-26,-984,-2590,-1190,-1400,-172,-195,712
-29,-28,-985,-3360,-1400,-1260,-174,-189,708
-29,-27,-983,-3430,-1540,-1400,-175,-193,709
-29,-24,-987,-3150,-1470,-2170,-178,-189,699
-28,-23,-985,-2590,-1330,-2870,-177,-189,699
-29,-24,-984,0,-1120,-3360,-180,-186,700
